latitude,longitude,MQ135 value 0-1024,CO ppm
51.4997901916,0.0067432999,163,0.10127944
51.4997711181,0.0067533006,163,0.1013953
51.4997634887,0.0067649993,163,0.101366386
51.499721527,0.0068416004,163,0.10171452
51.4997138977,0.0068499994,163,0.10171452
51.4997062683,0.0068600006,163,0.100442454
51.4994468688,0.0069983,163,0.10119255
51.4994392395,0.0069883003,163,0.101366386
51.4994316101,0.0069750003,163,0.10142429
51.4994239807,0.0069582996,163,0.10156935
51.4994239807,0.0070832996,163,0.10420808
51.4994239807,0.0070900011,163,0.10119255
51.4994239807,0.0071332998,163,0.104771934
51.4994125366,0.0069350004,163,0.10159834
51.4994049072,0.0069016003,163,0.10151126
51.4994049072,0.0069183006,163,0.10145333
51.4993972778,0.0068850002,163,0.10156935
51.4993896484,0.0068482995,163,0.10156935
51.4993896484,0.0068700003,163,0.10142429
51.4993896484,0.0071950006,163,0.105487734
51.499382019,0.0068166007,163,0.10171452
51.499382019,0.0068333001,163,0.101627365
51.4993743896,0.0068033008,163,0.10191807
51.4993553161,0.0067666006,163,0.096897304
51.4993553161,0.0067766003,163,0.09918303
51.4981689453,0.0084566011,163,0.09844474
51.496761322,0.0102799999,163,0.10113477
51.4967117309,0.0101700007,163,0.102384456
51.4967117309,0.0117599999,163,0.10070159
51.4967117309,0.0117599999,163,0.10142429
51.4967117309,0.0117733001,163,0.10127944
51.4966621398,0.0100699996,163,0.10024129
51.4966621398,0.0100865995,163,0.1013953
51.4936752319,0.0090633001,163,0.10191807
51.4927101135,0.008880001,163,0.1033225
51.4926681518,0.0088100004,163,0.098501414
51.4919776916,0.0245550012,163,0.08837575
51.5049057006,0.0026483001,162,0.09754206
51.5048980712,0.0024883003,162,0.09603365
51.5048980712,0.0025116002,162,0.0985297
51.5048828125,0.0023800001,162,0.09754206
51.5048751831,0.0023366,162,0.09924001
51.5048751831,0.0023600001,162,0.098558016
51.5048675537,0.002315,162,0.0985297
51.5048599243,0.0022933001,162,0.09884175
51.5046310424,0.0019365999,162,0.09617256
51.504623413,0.0019133,162,0.09998303
51.5045814514,0.0017300002,162,0.0967576
51.5045013427,0.0014033001,162,0.10009777
51.5012626647,0.0050850005,162,0.09553495
51.5011558532,0.0051582999,162,0.09757021
51.5010414123,0.0052799997,162,0.10107691
51.5008773803,0.0054982995,162,0.09509345
51.5005950927,0.0058166003,162,0.09695326
51.5005302429,0.0059133005,162,0.09740166
51.5002593994,0.0063416004,162,0.100471206
51.5002441406,0.0063616008,162,0.096897304
51.4998283386,0.0067116012,162,0.098558016
51.4998130798,0.0067133002,162,0.098275
51.4998130798,0.0067216005,162,0.0986147
51.499797821,0.0067316002,162,0.09534164
51.4997558593,0.0067799997,162,0.10444517
51.4996910095,0.0068716001,162,0.09835985
51.4996109008,0.0069400005,162,0.09542447
51.4994888305,0.0070365996,162,0.09785159
51.4994773864,0.0070250005,162,0.09751398
51.4994621276,0.0070233001,162,0.09904071
51.4994544982,0.0070100002,162,0.099839784
51.4994239807,0.0070883007,162,0.099811226
51.4994239807,0.0070900011,162,0.099582426
51.4991226196,0.0074682998,162,0.098190196
51.4990577697,0.0075100002,162,0.100269966
51.4987068176,0.0078883004,162,0.09274778
51.4983978271,0.0081599998,162,0.09135187
51.4982910156,0.0082916011,162,0.09995439
51.4982833862,0.0083050003,162,0.10099018
51.4968833923,0.0100665998,162,0.098501414
51.4968757629,0.0100766003,162,0.098473065
51.4968605041,0.0100883007,162,0.0989554
51.49684906,0.0100999999,162,0.098473065
51.4968338012,0.0101133,162,0.098586425
51.4968261718,0.0101266014,162,0.09864308
51.4967689514,0.0102965998,162,0.09765455
51.4967117309,0.0117666006,162,0.10087472
51.4967117309,0.0117800009,162,0.09751398
51.4966545104,0.0100550007,162,0.09943968
51.4966468811,0.0100383007,162,0.09889862
51.4966392517,0.0100266003,162,0.098671466
51.4954910278,0.0127833008,162,0.099925764
51.4954833984,0.0127583014,162,0.09765455
51.4927177429,0.0088900003,162,0.09932553
51.4916496276,0.0247133016,162,0.10235531
51.5049057006,0.0026466,161,0.09388754
51.5049057006,0.0026466,161,0.093397714
51.5049057006,0.0026483001,161,0.09380579
51.5048980712,0.002535,161,0.093397714
51.5048980712,0.0026783001,161,0.10032747
51.5045890808,0.0017516,161,0.092558905
51.5044937133,0.0013816,161,0.098246686
51.5015296936,0.005045,161,0.087418266
51.5011405944,0.0051665997,161,0.09645078
51.5005760192,0.0058500003,161,0.09402399
51.5005111694,0.0059265999,161,0.09269382
51.5002365112,0.0063666,161,0.095590286
51.4998703002,0.0066599998,161,0.09572867
51.4998626708,0.0066716003,161,0.09572867
51.4998550415,0.0066850004,161,0.095756344
51.499835968,0.0066983008,161,0.097457744
51.4996833801,0.0068866009,161,0.096116975
51.4996681213,0.0069032998,161,0.0939421
51.4993553161,0.0067449998,161,0.09315359
51.4993553161,0.0067566008,161,0.09592269
51.4991111755,0.0074682998,161,0.096116975
51.4990959167,0.0074699997,161,0.09328921
51.4983062744,0.0082782993,161,0.09695326
51.4981536865,0.0084699993,161,0.09446157
51.4977798461,0.0089065999,161,0.10194714
51.4976882934,0.0090265998,161,0.092909954
51.4968986511,0.0100366008,161,0.09578408
51.4968833923,0.0100515997,161,0.095645666
51.4968185424,0.0101400005,161,0.09454387
51.4967765808,0.0103149998,161,0.09457122
51.4967689514,0.0117733001,161,0.094269924
51.4967536926,0.0117833006,161,0.0928559
51.4967384338,0.0118066,161,0.09183318
51.4967269897,0.0117716002,161,0.09838814
51.4967117309,0.0117833006,161,0.09606144
51.4966316223,0.0100100004,161,0.097485915
51.4966239929,0.0099916,161,0.096897304
51.4966163635,0.0099766006,161,0.09432468
51.4955177307,0.012846601,161,0.09659014
51.4955062866,0.012830001,161,0.09572867
51.4954986572,0.0128066003,161,0.09785159
51.495475769,0.0127433001,161,0.093587965
51.4950103759,0.013025,161,0.095701
51.4950027465,0.0130433011,161,0.09567326
51.4949951171,0.0130532991,161,0.095811754
51.4949874877,0.0130666017,161,0.095645666
51.4937896728,0.0090299997,161,0.09517612
51.493686676,0.0090650005,161,0.098275
51.4927482604,0.0089099998,161,0.09572867
51.4927330017,0.0089049997,161,0.09656228
51.4927253723,0.0088966007,161,0.09816196
51.4926605224,0.0087916002,161,0.09448896
51.5049057006,0.00265,160,0.08963042
51.5048599243,0.0022732999,160,0.094516374
51.5048484802,0.0022533001,160,0.09366959
51.5047454833,0.0021183001,160,0.089867264
51.5046386718,0.00196,160,0.089079835
51.5045394897,0.0015566,160,0.0893941
51.5044822692,0.0013616,160,0.09520369
51.5042648315,0.0006833001,160,0.089682996
51.5012435913,0.0050850005,160,0.09039529
51.501132965,0.0051766004,160,0.089682996
51.5010490417,0.0052699999,160,0.09642297
51.5005874633,0.0058333005,160,0.09156558
51.5005683898,0.0058600001,160,0.090025425
51.5005378723,0.0058983001,160,0.10006905
51.4999427795,0.0065950002,160,0.09127188
51.4999275207,0.0066066002,160,0.092182025
51.4999198913,0.0066150002,160,0.09129854
51.4999008178,0.0066266002,160,0.09132523
51.4998931884,0.0066182999,160,0.09129854
51.4998931884,0.0066366004,160,0.09277481
51.499885559,0.0066249995,160,0.09250499
51.499885559,0.0066483011,160,0.09361514
51.4998703002,0.0066366004,160,0.10090353
51.4997787475,0.0067550001,160,0.09151208
51.4995994567,0.0069532995,160,0.089551635
51.4993476867,0.0067366003,160,0.09018375
51.4992752075,0.0072833003,160,0.09005174
51.499130249,0.0074665999,160,0.09600593
51.4990882873,0.0074733009,160,0.09039529
51.4990653991,0.0074966006,160,0.095120996
51.4987297058,0.0075150003,160,0.09282884
51.4987220764,0.0075365996,160,0.09296407
51.498714447,0.0075550007,160,0.0915923
51.4986152648,0.0077015995,160,0.0929911
51.4986076354,0.0077166008,160,0.0929911
51.4985923767,0.0077283,160,0.092289604
51.4985847473,0.0077383003,160,0.0919136
51.4985694885,0.0077466006,160,0.09223578
51.4983329772,0.0082399997,160,0.093452066
51.4983253479,0.0082516012,160,0.09148534
51.4969139099,0.0100049996,160,0.0929911
51.4968986511,0.0100200009,160,0.093914814
51.496810913,0.0101550006,160,0.09047466
51.4967842102,0.0103315997,160,0.09007816
51.4967765808,0.0117666006,160,0.09326207
51.496761322,0.0117765998,160,0.093045264
51.4967117309,0.0117916011,160,0.09263984
51.4966049194,0.0099600009,160,0.0928559
51.49659729,0.0099433002,160,0.09169934
51.4955253601,0.0128850007,160,0.09282884
51.4955177307,0.0128715991,160,0.09274778
51.4950180053,0.0130099999,160,0.093996696
51.4949798583,0.0130815994,160,0.092558905
51.493862152,0.0091300001,160,0.09095237
51.4938468933,0.0091183004,160,0.09010456
51.493774414,0.0090416011,160,0.093072325
51.4936943054,0.0090665998,160,0.0929911
51.4927558898,0.008911601,160,0.0933163
51.4926605224,0.0087750005,160,0.09523129
51.4916343688,0.0247200012,160,0.09487332
51.5049057006,0.0025782999,159,0.08923688
51.5049057006,0.0026300001,159,0.09063362
51.5049057006,0.0026450002,159,0.09132523
51.5049057006,0.0026466,159,0.09031589
51.5049057006,0.0026466,159,0.0919672
51.5049057006,0.0026483001,159,0.094269924
51.5048980712,0.0025583002,159,0.09097893
51.5048980712,0.0026549997,159,0.08801249
51.5048408508,0.00223,159,0.092316486
51.5046730041,0.0020616002,159,0.08629016
51.5044746398,0.0013416001,159,0.09116529
51.5044288635,0.0011483,159,0.088583976
51.5044174194,0.001125,159,0.08887073
51.5042648315,0.000675,159,0.09034235
51.5042648315,0.0006766,159,0.09269382
51.5008621215,0.0055100007,159,0.081819385
51.5008125305,0.0055700006,159,0.085654356
51.5005455017,0.0058849997,159,0.08949911
51.5004959106,0.0059383001,159,0.08708372
51.5002288818,0.0063683004,159,0.08868812
51.4999580383,0.0065700006,159,0.09021019
51.4999504089,0.0065815997,159,0.09058066
51.4999427795,0.0065900001,159,0.09234337
51.4999351501,0.0065866003,159,0.08952536
51.4999008178,0.0066083006,159,0.092182025
51.4997634887,0.006775,159,0.08866205
51.4997329711,0.0068249998,159,0.09476332
51.4996566772,0.0069149999,159,0.09007816
51.4990730285,0.0074833006,159,0.09063362
51.4987716674,0.0074182996,159,0.08790897
51.498764038,0.0074366002,159,0.089420415
51.4987564086,0.0074566001,159,0.089682996
51.4987449645,0.0074766006,159,0.090289496
51.4987373352,0.0074966006,159,0.0919672
51.4987068176,0.0075749998,159,0.09143194
51.4986915588,0.0075933008,159,0.09105877
51.4986724853,0.0076099996,159,0.09076634
51.4986648559,0.0076283001,159,0.09058066
51.4986572265,0.0076483001,159,0.09031589
51.4986419677,0.0076666002,159,0.09039529
51.4986343383,0.0076866002,159,0.09108537
51.498550415,0.0077533001,159,0.09042175
51.4985351562,0.0077600002,159,0.090289496
51.4985275268,0.0077650003,159,0.09023664
51.4984931945,0.0077716007,159,0.08728943
51.4983139038,0.0082650003,159,0.090739824
51.4981460571,0.0084833011,159,0.087831326
51.4981269836,0.0084949998,159,0.08634117
51.497680664,0.0090416011,159,0.084168695
51.497226715,0.0086250009,159,0.088636026
51.4972152709,0.0086316003,159,0.088975266
51.4969406127,0.0099582996,159,0.09031589
51.4969329833,0.0099733009,159,0.09031589
51.496925354,0.0099900007,159,0.09175284
51.4968032836,0.0092750005,159,0.09034235
51.4968032836,0.0117566001,159,0.09047466
51.4967918395,0.0092932996,159,0.08850585
51.4967918395,0.0117616009,159,0.09127188
51.4967842102,0.0117633008,159,0.09210147
51.4967460632,0.0117850005,159,0.08772786
51.4967460632,0.0117883002,159,0.09031589
51.4967460632,0.0118300008,159,0.08700668
51.4967384338,0.0117750012,159,0.093996696
51.4967193603,0.0118066,159,0.09172609
51.4966049194,0.0096483001,159,0.09023664
51.49659729,0.0096666011,159,0.09095237
51.49659729,0.0096866006,159,0.09031589
51.4965896606,0.0097050008,159,0.09010456
51.4965896606,0.0099249992,159,0.09007816
51.496559143,0.0098350009,159,0.08840183
51.4954605102,0.0127250003,159,0.08842782
51.4950752258,0.0128965997,159,0.09031589
51.4950675964,0.0129132997,159,0.09031589
51.4950447082,0.0129483008,159,0.091112025
51.4950370788,0.0129700004,159,0.09034235
51.4950294494,0.0129983007,159,0.09194043
51.494972229,0.0130915999,159,0.089420415
51.4938888549,0.0091800003,159,0.08840183
51.4938812255,0.0091616001,159,0.08777956
51.4938735961,0.0091450004,159,0.090289496
51.493862152,0.0094016008,159,0.08775373
51.4937667846,0.0090533008,159,0.08997264
51.4937324523,0.0090750007,159,0.09010456
51.4936943054,0.0090682992,159,0.09031589
51.4927635192,0.0089132995,159,0.09177962
51.4926338195,0.0087600002,159,0.090554155
51.4920654296,0.0245265984,159,0.08777956
51.4920501708,0.0245333003,159,0.08994628
51.4920310974,0.0245415997,159,0.090289496
51.5049057006,0.002615,158,0.08752131
51.5049057006,0.0026650002,158,0.08900136
51.5047683715,0.0021333,158,0.085882865
51.5047607421,0.0021283001,158,0.08918449
51.5047264099,0.0021082999,158,0.09021019
51.50466156,0.002045,158,0.08913217
51.504623413,0.0018900001,158,0.09520369
51.5045967102,0.0017733,158,0.08492157
51.504573822,0.0016850001,158,0.08772786
51.504573822,0.0017083001,158,0.0918868
51.5042724609,0.0006716001,158,0.08770203
51.5042724609,0.0006733,158,0.08770203
51.5042724609,0.0006950001,158,0.085173674
51.5042648315,0.0006733,158,0.08997264
51.5013656616,0.0050349998,158,0.092316486
51.5012359619,0.0050916004,158,0.08603546
51.5011634826,0.0051516003,158,0.09135187
51.5011215209,0.0051850004,158,0.08626474
51.5007476806,0.0056083002,158,0.095811754
51.4999771118,0.0065582995,158,0.08963042
51.4999275207,0.0065932998,158,0.08641774
51.4997558593,0.006795,158,0.085654356
51.4996490478,0.0069283008,158,0.08626474
51.4994316101,0.0070933008,158,0.0904482
51.4993476867,0.0067366003,158,0.088168025
51.4993476867,0.0067382998,158,0.08762457
51.4991378784,0.0074633002,158,0.08991993
51.4988670349,0.0072699999,158,0.08705808
51.4988670349,0.0072849998,158,0.08710943
51.4988594055,0.0073033003,158,0.08611182
51.4988441467,0.0073415999,158,0.086315714
51.4988365173,0.0073583002,158,0.08721223
51.4988288879,0.0073683013,158,0.08739242
51.4988212585,0.0073750009,158,0.08777956
51.4988136291,0.0073850002,158,0.087986596
51.498802185,0.0073916006,158,0.08775373
51.4987869262,0.0073983006,158,0.08780545
51.4987792968,0.0074066009,158,0.08842782
51.4986495971,0.0079400005,158,0.093126506
51.4985008239,0.0077683,158,0.08960416
51.4983329772,0.0078666,158,0.08570511
51.4982566833,0.0078716011,158,0.08578128
51.4982414245,0.0078683004,158,0.08583205
51.4982261657,0.0078683004,158,0.085603684
51.4977874755,0.0088949985,158,0.0915923
51.4974708557,0.0084583005,158,0.08598449
51.4974594116,0.0084682998,158,0.08762457
51.4974517822,0.0084783,158,0.08728943
51.4974365234,0.0084899997,158,0.08710943
51.4972915649,0.0085932998,158,0.08540121
51.4972724914,0.0086015996,158,0.08785715
51.497264862,0.0086066007,158,0.08785715
51.4972496032,0.0086116008,158,0.087831326
51.4972419738,0.0086182994,158,0.08847981
51.4972076416,0.0095216007,158,0.08721223
51.4972076416,0.0095250005,158,0.08726368
51.4972076416,0.0095299997,158,0.0860609
51.4972000122,0.0086366004,158,0.08811618
51.4971923828,0.0086449995,158,0.08770203
51.497177124,0.0086565999,158,0.08770203
51.4971694946,0.0086666011,158,0.08718655
51.4971580505,0.0086750001,158,0.085502364
51.4969635009,0.0099166002,158,0.087237984
51.4969558715,0.0099283008,158,0.08780545
51.4969482421,0.0099416007,158,0.08866205
51.496925354,0.0088815994,158,0.08555305
51.4969139099,0.0089033012,158,0.08777956
51.4969062805,0.00892,158,0.08767625
51.4969062805,0.0116782999,158,0.085654356
51.4968986511,0.0089399995,158,0.08767625
51.4968986511,0.00896,158,0.08796072
51.4968910217,0.0089799995,158,0.08662227
51.4968757629,0.0090149993,158,0.08765036
51.4968757629,0.0090333003,158,0.08611182
51.4968757629,0.0117050004,158,0.08754716
51.4968681335,0.0117050004,158,0.08765036
51.4968681335,0.01171,158,0.08654555
51.4968681335,0.01171,158,0.08765036
51.4968681335,0.0117115998,158,0.08734092
51.4968605041,0.0116965997,158,0.08759875
51.4968414306,0.0117383003,158,0.08514846
51.496810913,0.0092550001,158,0.09039529
51.4968032836,0.0101716005,158,0.08401873
51.4967842102,0.0103483009,158,0.08514846
51.4967765808,0.0093083,158,0.08868812
51.4967765808,0.0093300008,158,0.08780545
51.4967689514,0.0093466005,158,0.086673446
51.4966163635,0.009630001,158,0.08960416
51.4965820312,0.0097216005,158,0.088583976
51.4965820312,0.0097383003,158,0.08775373
51.4965820312,0.0099066009,158,0.08834979
51.4965744018,0.0097550001,158,0.08767625
51.4965744018,0.0098915996,158,0.08834979
51.4965667724,0.0097700004,158,0.08765036
51.4965667724,0.0098733005,158,0.08801249
51.496559143,0.0097899999,158,0.088531874
51.496559143,0.0098133001,158,0.08840183
51.496559143,0.0098533,158,0.088323854
51.4954605102,0.0127066016,158,0.08431882
51.4950523376,0.012928301,158,0.09013089
51.4949607849,0.0130915999,158,0.085022345
51.4947166442,0.0115199995,158,0.08767625
51.4947090148,0.0115033006,158,0.08746974
51.4939117431,0.0092300014,158,0.08552765
51.4938468933,0.0094133005,158,0.08902753
51.4938392639,0.0091100006,158,0.08429376
51.4937515258,0.0090650005,158,0.088531874
51.4937248229,0.0090816011,158,0.08329699
51.4931640625,0.0090049991,158,0.08404373
51.4927635192,0.008911601,158,0.08876639
51.4926185607,0.0087482995,158,0.08567978
51.4916191101,0.0247266006,158,0.09151208
51.5049057006,0.0025983002,157,0.08547708
51.5048332214,0.0022116003,157,0.08918449
51.5046806335,0.0020733001,157,0.08196616
51.5046386718,0.0019816002,157,0.08352048
51.5044670104,0.0013216,157,0.087237984
51.5044364929,0.00117,157,0.08446919
51.5044174194,0.0011032999,157,0.08734092
51.5043144226,0.0007932999,157,0.07883129
51.5042800903,0.0006716001,157,0.08514846
51.5042800903,0.0006733,157,0.08514846
51.5042800903,0.00071,157,0.08270345
51.5042724609,0.0006733,157,0.08669904
51.5015068054,0.0050365996,157,0.08007362
51.5012283325,0.0051000003,157,0.084896356
51.5012054443,0.0051200003,157,0.08466997
